"word","results","seed","hansardcount","valence","manualflag"
"attracts",0.569846551408364,0,958,"Pos",0
"homebase",0.569755197924308,0,13,"Pos",0
"dream",0.569709095452605,0,2007,"Pos",0
"lattes",0.569561511185123,0,1,"Pos",1
"delegate",0.569448981920899,0,828,"Pos",0
"verde",0.569180195423799,0,8,"Pos",0
"touted",0.569099984877218,0,155,"Pos",0
"engineering",0.569005003930033,0,9158,"Pos",0
"securing",0.568572723780301,0,15494,"Pos",0
"iss",0.568424670396009,0,12,"Pos",1
"concise",0.568359222278883,0,446,"Pos",0
"bunche",0.568358005520358,0,3,"Pos",1
"warm",0.568310756557731,0,6719,"Pos",0
"positioned",0.568283184276698,0,251,"Pos",0
"expressive",0.568274735952211,0,21,"Pos",0
"enlarge",0.568165472936271,0,428,"Pos",0
"retaining",0.567947287680632,0,2990,"Pos",0
"folk",0.567883310227278,0,1238,"Pos",0
"nourishment",0.567874484243115,0,47,"Pos",0
"grants",0.567508895229843,0,11203,"Pos",1
"fruit",0.567452338271374,0,2100,"Pos",0
"annapolis",0.567230302244332,0,122,"Pos",1
"landscapes",0.567228081084657,0,311,"Pos",0
"sakes",0.56672744351635,0,60,"Pos",0
"concepts",0.566659462083992,0,1123,"Pos",0
"ensembles",0.566641715964459,0,4,"Pos",0
"symphony",0.566575504245757,0,84,"Pos",0
"preschool",0.566432053692529,0,6,"Pos",0
"ville",0.566189690636999,0,4,"Pos",0
"brighter",0.566095015757155,0,416,"Pos",0
"together",0.566075722698731,0,60113,"Pos",1
"emmy",0.565961839517113,0,6,"Pos",0
"table",0.565907618011594,0,17927,"Pos",1
"apprenticeship",0.5659015078898,0,4183,"Pos",0
"stature",0.565691194329232,0,280,"Pos",0
"effortless",0.565470159942291,0,26,"Pos",0
"compositional",0.565271394198531,0,10,"Pos",0
"shene",0.565194551068973,0,1,"Pos",1
"afan",0.56493189279612,0,20,"Pos",1
"proficiency",0.564930983695694,0,127,"Pos",0
"chapels",0.564892907183566,0,151,"Pos",0
"newbery",0.564862124795615,0,8,"Pos",1
"slim",0.564859972691134,0,423,"Pos",0
"bagged",0.564830540638753,0,17,"Pos",0
"diction",0.564764036008591,0,9,"Pos",0
"sustainment",0.564550941402726,0,56,"Pos",0
"fabrics",0.56450337581038,0,36,"Pos",0
"draftsman",0.564476964093435,0,219,"Pos",0
"dedicates",0.56445480998481,0,19,"Pos",0
"work",0.564446261991454,0,339313,"Pos",1
"displayed",0.564445652557972,0,2017,"Pos",0
"phoneline",0.564416770451901,0,5,"Pos",0
"eccles",0.564410670673744,0,832,"Pos",1
"greener",0.564271205988223,0,840,"Pos",0
"enchanting",0.564242495844779,0,25,"Pos",0
"eden",0.563967887651878,0,349,"Pos",0
"establish",0.563925940198562,0,18377,"Pos",0
"attendees",0.563898773102377,0,83,"Pos",0
"flowers",0.563797066757909,0,595,"Pos",0
"fruits",0.56373553011181,0,558,"Pos",0
"thank",0.563623301522091,0,87525,"Pos",0
"consultative",0.563617371308319,0,2000,"Pos",0
"miguel",0.563583211929705,0,11,"Pos",1
"sole",0.563567217546966,0,3097,"Pos",1
"pavilions",0.563549835529262,0,31,"Pos",0
"luminaries",0.56351765784301,0,50,"Pos",0
"fisher",0.563254265720436,0,542,"Pos",1
"collegial",0.563180009965552,0,6,"Pos",0
"uncluttered",0.563168108312234,0,27,"Pos",0
"outfitting",0.562989653489576,0,5,"Pos",0
"breakfasts",0.562979360998376,0,174,"Pos",0
"prerequisite",0.562978739641826,0,564,"Pos",0
"collaborate",0.562965530138273,0,535,"Pos",0
"newfound",0.562925641731974,0,8,"Pos",0
"cellist",0.562754868713697,0,1,"Pos",0
"flawless",0.562700956948418,0,36,"Pos",0
"performing",0.562635351282483,0,3966,"Pos",0
"resource",0.562624009220308,0,7164,"Pos",0
"hardware",0.562407825900529,0,363,"Pos",0
"informal",0.562392816521594,0,2472,"Pos",0
"scenically",0.562301534685524,0,2,"Pos",0
"coursework",0.562294003516532,0,104,"Pos",0
"bursaries",0.562266442428134,0,492,"Pos",0
"occasion",0.562117768593982,0,17116,"Pos",0
"convenient",0.561819228341826,0,4080,"Pos",0
"telescopes",0.561796087180363,0,23,"Pos",0
"advantages",0.561731892355193,0,5741,"Pos",0
"fabulously",0.561597913953879,0,28,"Pos",0
"urbanism",0.561591325160478,0,3,"Pos",0
"asturias",0.561542350913771,0,4,"Pos",0
"elegantly",0.561431220423724,0,223,"Pos",0
"quaker",0.561251172803516,0,43,"Pos",1
"conduce",0.561179102830868,0,9,"Pos",0
"exposition",0.561121621186559,0,536,"Pos",0
"transform",0.561044115630431,0,2435,"Pos",0
"crowning",0.561021399084494,0,48,"Pos",0
"workspace",0.56101150942762,0,22,"Pos",0
"abundant",0.56095135303019,0,260,"Pos",0
"impressionist",0.560858263322854,0,17,"Pos",0
"delighted",0.560798002662645,0,26856,"Pos",0
"consulting",0.56077116795742,0,5609,"Pos",0
"outstayed",0.560683835329894,0,9,"Pos",0
"blender",0.560531112559447,0,10,"Pos",0
"colourist",0.560169043984229,0,4,"Pos",0
"gentleman",0.560144202850665,0,439558,"Pos",0
"sunshine",0.560014805102478,0,326,"Pos",0
"hybrid",0.559990147005957,0,1699,"Pos",0
"privileged",0.559915674841799,0,3122,"Pos",0
"baritone",0.559864113546085,0,2,"Pos",0
"embrace",0.559813745926762,0,2129,"Pos",0
"give",0.559686156237694,0,229168,"Pos",0
"haileybury",0.559677428692381,0,7,"Pos",1
"hues",0.559647602161279,0,60,"Pos",0
"earning",0.559621246196714,0,4167,"Pos",0
"insightful",0.559564428287474,0,266,"Pos",0
"solutions",0.559368453483849,0,8735,"Pos",0
"winning",0.559367248715788,0,3894,"Pos",0
"earthy",0.559240067668747,0,11,"Pos",0
"marketing",0.55919764486559,0,4294,"Pos",1
"meaningful",0.559165634469471,0,4069,"Pos",0
"miniature",0.55912050619937,0,62,"Pos",0
"plaxton",0.559025049790335,0,59,"Pos",1
"nimble",0.558969522138829,0,95,"Pos",0
"plenipotentiary",0.558795335451158,0,10,"Pos",1
"varied",0.558787175417176,0,1913,"Pos",0
"snappy",0.5587054115353,0,74,"Pos",0
"courtauld",0.558533285065456,0,101,"Pos",1
"trustful",0.558514370849212,0,3,"Pos",0
"seasonable",0.558477697890965,0,3,"Pos",0
"designed",0.558470762069293,0,20131,"Pos",0
"focuses",0.558426090944523,0,1886,"Pos",1
"decor",0.558378469205114,0,8,"Pos",0
"excel",0.558343383516537,0,283,"Pos",0
"pilates",0.558321870777475,0,3,"Pos",0
"internships",0.558243239525933,0,292,"Pos",0
"lauded",0.558237208823277,0,232,"Pos",0
"classicist",0.55816007109109,0,8,"Pos",0
"commissioning",0.558148538491217,0,7812,"Pos",0
"baba",0.558143339800531,0,16,"Pos",1
"graphics",0.55813300712497,0,48,"Pos",0
"accorded",0.558096447921361,0,508,"Pos",0
"conserves",0.558084316519957,0,10,"Pos",0
"certification",0.558000311780245,0,1584,"Pos",0
"familiarisation",0.557996917619564,0,36,"Pos",0
"isaac",0.557827140908078,0,67,"Pos",1
"connectivity",0.55781906933494,0,1367,"Pos",0
"folksy",0.557662559408101,0,4,"Pos",0
"diplomas",0.557533678087044,0,553,"Pos",1
"energies",0.557313399720493,0,634,"Pos",0
"landscaping",0.557201579044814,0,120,"Pos",0
"walnut",0.557198676190728,0,37,"Pos",0
"apps",0.557150453930529,0,63,"Pos",1
"saturn",0.557139965417033,0,13,"Pos",1
"education",0.557104981976345,0,122989,"Pos",0
"understanding",0.557093251578598,0,23309,"Pos",0
"invocation",0.557063436704018,0,66,"Pos",0
"storyboard",0.557044887729951,0,3,"Pos",0
"lacks",0.55702485019605,0,1343,"Pos",1
"optimal",0.556964875364143,0,333,"Pos",0
"beaulieu",0.556941032831457,0,24,"Pos",1
"meld",0.556936250177628,0,21,"Pos",0
"fashion",0.556852699003385,0,5155,"Pos",1
"secures",0.556845351540309,0,452,"Pos",0
"classes",0.55681371574221,0,4642,"Pos",1
"macarthur",0.556784880983922,0,20,"Pos",0
"poets",0.556750822400047,0,69,"Pos",0
"maintains",0.556672950450871,0,1200,"Pos",0
"podium",0.55666646139803,0,104,"Pos",0
"loft",0.556616299111824,0,286,"Pos",0
"crocker",0.556399413280911,0,13,"Pos",1
"visually",0.556079038379416,0,445,"Pos",0
"ensures",0.555831935597837,0,4232,"Pos",0
"initiative",0.555744195424278,0,18862,"Pos",0
"foothold",0.555587571244161,0,133,"Pos",0
"exceptional",0.555581694524166,0,6194,"Pos",0
"savvy",0.555552273886315,0,108,"Pos",0
"zephyr",0.555529978714419,0,9,"Pos",0
"maiden",0.555519661427359,0,7711,"Pos",0
"iep",0.555517015156861,0,189,"Pos",1
"sealift",0.555515849217158,0,40,"Pos",0
"overview",0.555503753885846,0,1384,"Pos",1
"bancroft",0.555492376154754,0,13,"Pos",1
"sage",0.555478513626089,0,331,"Pos",0
"decoration",0.555473085468985,0,78,"Pos",0
"closer",0.555013323977675,0,7617,"Pos",0
"compliment",0.554689229836832,0,1903,"Pos",0
"ide",0.55467424327343,0,5,"Pos",1
"priced",0.554269409704963,0,886,"Pos",0
"reproductions",0.554179370624994,0,7,"Pos",0
"recording",0.554160920924609,0,1946,"Pos",0
"chemistry",0.554123914061287,0,675,"Pos",0
"chantelle",0.5541114626584,0,2,"Pos",0
"immortality",0.55410477448808,0,15,"Pos",0
"safaris",0.554091585425095,0,2,"Pos",0
"directorship",0.554035229998028,0,78,"Pos",0
"swank",0.553966466157505,0,10,"Pos",0
"beers",0.553952703921037,0,289,"Pos",0
"clinch",0.553911497828798,0,22,"Pos",0
"specialty",0.553731592800272,0,314,"Pos",0
"validation",0.55370063138123,0,344,"Pos",0
"greatness",0.553633767492069,0,103,"Pos",0
"sciences",0.553620993017814,0,1341,"Pos",1
"resides",0.553593816128919,0,323,"Pos",1
"circle",0.553577241525139,0,2168,"Pos",1
"terra",0.553508735349973,0,12,"Pos",0
"proficient",0.553313590411112,0,105,"Pos",0
"nelson",0.553274268993696,0,1250,"Pos",1
"masters",0.553237006811163,0,1005,"Pos",1
"celebration",0.553153108296152,0,1431,"Pos",0
"perspective",0.552992584592556,0,6011,"Pos",0
"sustenance",0.552734424362184,0,141,"Pos",0
"multi",0.552729545878387,0,6055,"Pos",1
"emphasis",0.552698594394851,0,7789,"Pos",0
"participate",0.552575059363395,0,9732,"Pos",0
"almond",0.552536641528732,0,22,"Pos",0
"visiting",0.552532297485744,0,5574,"Pos",0
"sparc",0.552504940684873,0,4,"Pos",1
"acd",0.552481743873898,0,3,"Pos",1
"loaf",0.552450718668096,0,209,"Pos",0
"dignified",0.552418914686531,0,528,"Pos",0
"cadogan",0.552418798140847,0,15,"Pos",1
"converse",0.552025569399422,0,165,"Pos",1
"drumming",0.551964886515679,0,36,"Pos",0
"operates",0.551904246832194,0,5638,"Pos",0
"mcmurdo",0.551872265506658,0,10,"Pos",1
"pastries",0.551849532760369,0,2,"Pos",0
"wonders",0.551775928418326,0,1135,"Pos",0
"oratorical",0.551745619663875,0,46,"Pos",0
"gailani",0.551514933009679,0,1,"Pos",1
"sights",0.551473483746501,0,478,"Pos",0
"storytellers",0.551401599981513,0,3,"Pos",0
"scones",0.551367401958524,0,8,"Pos",0
"extender",0.55136456554544,0,3,"Pos",0
"quirkily",0.551198262382282,0,2,"Pos",0
"disarmingly",0.551168130210057,0,33,"Pos",0
"engineer",0.550910373922417,0,1400,"Pos",0
"recipient",0.550838246797223,0,1191,"Pos",0
"wi",0.550838170956521,0,277,"Pos",1
"lusher",0.550833666593372,0,2,"Pos",0
"format",0.550629396785251,0,1080,"Pos",0
"idiosyncratic",0.550515619362763,0,103,"Pos",0
"besides",0.550487327784656,0,662,"Pos",0
"urbane",0.550427321378912,0,27,"Pos",0
"ideas",0.550410615818338,0,12766,"Pos",0
"strategically",0.550354730678442,0,804,"Pos",0
"prosperous",0.550347410845585,0,2780,"Pos",0
"jazzy",0.550247641517369,0,3,"Pos",0
"testbed",0.550128209866063,0,4,"Pos",0
"festivals",0.550101150754844,0,373,"Pos",0
"hospitable",0.549995518079653,0,49,"Pos",0
"attainments",0.54995559756985,0,74,"Pos",0
"miro",0.549944674382709,0,3,"Pos",1
"rubens",0.549840916852835,0,5,"Pos",1
"assurance",0.549809097925008,0,19922,"Pos",0
"dialogue",0.549743411524373,0,7358,"Pos",0
"wished",0.549707694978352,0,5010,"Pos",0
"yara",0.549658417557091,0,1,"Pos",1
"drayson",0.549651700406263,0,238,"Pos",1
"methodism",0.549377813209004,0,20,"Pos",0
"font",0.549371790948763,0,74,"Pos",0
"shine",0.549290910741939,0,505,"Pos",0
"weston",0.549203779646878,0,948,"Pos",1
"approach",0.549188477278086,0,72288,"Pos",0
"builds",0.548919115133114,0,2073,"Pos",0
"plum",0.548916730081792,0,58,"Pos",0
"redecorate",0.548870590212935,0,8,"Pos",0
"alenia",0.548831576314617,0,7,"Pos",1
"handpicked",0.548799307143831,0,6,"Pos",0
"transition",0.548794424339417,0,8278,"Pos",0
"greenfield",0.548778992051662,0,1050,"Pos",0
"shri",0.548543884128112,0,5,"Pos",1
"cultivated",0.548457836146554,0,92,"Pos",0
"madiba",0.548348083025628,0,4,"Pos",1
"recipe",0.548339016732642,0,1309,"Pos",1
"masterclasses",0.548303713512944,0,10,"Pos",0
"upscale",0.548189229868845,0,14,"Pos",0
"destinations",0.54816323766601,0,889,"Pos",0
"watermill",0.548107916827242,0,1,"Pos",0
"smes",0.547966915680491,0,2086,"Pos",1
"peabody",0.547956095303595,0,82,"Pos",0
"technology",0.547938804427903,0,27216,"Pos",0
"chafford",0.547912658620412,0,12,"Pos",1
"pindar",0.547841463054542,0,8,"Pos",0
"goddard",0.547755525955989,0,37,"Pos",1
"alternate",0.547615832641168,0,104,"Pos",0
"montagu",0.547439364506159,0,108,"Pos",1
"thespian",0.547273174493885,0,10,"Pos",0
"refinement",0.547250123493763,0,184,"Pos",0
"refreshingly",0.547083501589692,0,61,"Pos",0
"spyglass",0.547001622303481,0,1,"Pos",0
"friendships",0.546968798364569,0,190,"Pos",0
"kitchens",0.546856117890502,0,351,"Pos",0
"lady",0.546631443944447,0,101081,"Pos",1
"foremost",0.546534190828345,0,1783,"Pos",0
"corea",0.546516137930738,0,4,"Pos",1
"inaugurated",0.546305733308108,0,71,"Pos",0
"pragmatic",0.54623844389973,0,1841,"Pos",0
"generation",0.546151773609752,0,16277,"Pos",0
"tunes",0.546143474629047,0,53,"Pos",0
"upgrade",0.546074619304312,0,2223,"Pos",0
"forward",0.54603940779553,0,112563,"Pos",0
"tonal",0.545870816556117,0,7,"Pos",0
"equip",0.545811566678989,0,1146,"Pos",1
"wineries",0.545804990455373,0,6,"Pos",0
"lyrical",0.545442177883703,0,340,"Pos",0
"horace",0.5453339506064,0,57,"Pos",1
"greet",0.545257634464074,0,167,"Pos",0
"meets",0.545210002005342,0,5273,"Pos",0
"presenter",0.545142878140402,0,169,"Pos",0
"deluxe",0.545007602865451,0,11,"Pos",0
"zoned",0.545003067634537,0,64,"Pos",1
"partake",0.544950737912024,0,96,"Pos",0
"bullingdon",0.544879388735708,0,76,"Pos",0
"orchestration",0.544790518709797,0,17,"Pos",0
"uses",0.544711462445437,0,6042,"Pos",0
"scholarly",0.544566975121608,0,47,"Pos",0
"innovations",0.544559150390405,0,981,"Pos",0
"stol",0.544471196367284,0,1,"Pos",1
"charisma",0.544396268555392,0,37,"Pos",0
"precis",0.544358775255096,0,28,"Pos",0
"microelectronics",0.544331857949563,0,7,"Pos",0
"astronomy",0.544259030188431,0,153,"Pos",0
"encore",0.544252086484271,0,36,"Pos",0
"taster",0.544236412454079,0,85,"Pos",0
"perform",0.544230917998966,0,4558,"Pos",0
"introduces",0.544079205481397,0,2469,"Pos",0
"leverages",0.544042198979396,0,9,"Pos",0
"genome",0.543774532512436,0,135,"Pos",0
"available",0.543703074191385,0,96311,"Pos",1
"directors",0.543507766343105,0,8376,"Pos",0
"pedigree",0.543327915548548,0,270,"Pos",0
"competencies",0.543241713704293,0,283,"Pos",0
"ridley",0.543236446330731,0,367,"Pos",1
"workplan",0.543166616349601,0,1,"Pos",1
"bethel",0.543034153315658,0,2,"Pos",1
"serenity",0.542975745458767,0,32,"Pos",0
"accolade",0.542928436851433,0,217,"Pos",0
"sculptures",0.542818113333813,0,121,"Pos",0
"paramount",0.54268874765525,0,2492,"Pos",0
"fatboy",0.542586216574805,0,4,"Pos",1
"park",0.542411169074184,0,13886,"Pos",1
"refine",0.542376415503694,0,417,"Pos",0
"sportswoman",0.542366815328791,0,10,"Pos",0
"mural",0.542342446021446,0,22,"Pos",0
"associate",0.542280095299595,0,3658,"Pos",1
"ceremonial",0.542059874501106,0,213,"Pos",0
"elysian",0.542024026808714,0,17,"Pos",0
"consultation",0.541934125606229,0,58157,"Pos",1
"exudes",0.541657625217539,0,9,"Pos",0
"kitson",0.541625881259795,0,14,"Pos",1
"unesco",0.54156098193583,0,432,"Pos",1
"comfy",0.541522451916706,0,12,"Pos",0
"screen",0.541518860843967,0,1326,"Pos",0
"groupthink",-0.576786468667859,0,12,"Neg",0
"asphyxiating",-0.576800983937393,0,5,"Neg",0
"inflexibility",-0.576830966106789,0,365,"Neg",0
"snarling",-0.576955617536036,0,14,"Neg",0
"trampling",-0.57696141969892,0,92,"Neg",0
"embroil",-0.577070998264735,0,19,"Neg",0
"exonerated",-0.577102392396112,0,178,"Neg",0
"hysterical",-0.577135131369303,0,353,"Neg",0
"lingers",-0.577318897227736,0,35,"Neg",0
"inaccuracies",-0.577351567853412,0,397,"Neg",0
"rlpa",-0.577487672467197,0,2,"Neg",1
"amnesia",-0.577723255883368,0,505,"Neg",0
"mistreated",-0.577770644919681,0,102,"Neg",0
"outrages",-0.577918383093442,0,404,"Neg",0
"bayoneted",-0.578014165453753,0,1,"Neg",0
"clobbering",-0.57810050665244,0,112,"Neg",0
"unnecessary",-0.578114685927918,0,12003,"Neg",0
"misalignment",-0.578199657967579,0,26,"Neg",0
"obscenity",-0.578207441290376,0,297,"Neg",0
"pillage",-0.578228209451991,0,45,"Neg",0
"embolism",-0.57830316251649,0,16,"Neg",0
"perpetrator",-0.578580318824892,0,634,"Neg",0
"gresford",-0.578715093533273,0,38,"Neg",1
"blockages",-0.578740025958066,0,192,"Neg",0
"denunciations",-0.578750129540054,0,37,"Neg",0
"retaliatory",-0.578774074959836,0,135,"Neg",0
"irretrievably",-0.57887353185691,0,89,"Neg",0
"scabies",-0.578889979343445,0,9,"Neg",0
"dshk",-0.578927345797305,0,1,"Neg",1
"stiffened",-0.579033010681173,0,23,"Neg",0
"backsliding",-0.579104939297844,0,143,"Neg",0
"lingered",-0.579245317612438,0,19,"Neg",0
"incurred",-0.579301233213823,0,3045,"Neg",0
"reoccur",-0.579319528574345,0,27,"Neg",0
"vagrancy",-0.579521759145428,0,67,"Neg",0
"complications",-0.579563616044365,0,1381,"Neg",0
"duplicity",-0.579593491884648,0,194,"Neg",0
"kwashiorkor",-0.57959484900107,0,8,"Neg",1
"mislabelling",-0.579752271965133,0,16,"Neg",0
"firefights",-0.579797297479013,0,3,"Neg",0
"perpetuating",-0.579804121814074,0,278,"Neg",0
"vituperation",-0.579907516060299,0,13,"Neg",0
"breakdowns",-0.579914335660254,0,302,"Neg",0
"servitude",-0.579929907806072,0,80,"Neg",0
"blasts",-0.579931685450804,0,36,"Neg",0
"ravaging",-0.580013643902248,0,19,"Neg",0
"technicalities",-0.580169905346619,0,536,"Neg",0
"angering",-0.580240430880723,0,10,"Neg",0
"offending",-0.580336103265378,0,2811,"Neg",0
"cracks",-0.580420160705441,0,435,"Neg",0
"carcinogens",-0.580615370999922,0,26,"Neg",0
"defamation",-0.58083643850049,0,625,"Neg",0
"hyperventilate",-0.580905930653566,0,3,"Neg",0
"dehydrating",-0.581046132781572,0,4,"Neg",0
"brownouts",-0.581430658132705,0,2,"Neg",0
"belches",-0.581561801770517,0,4,"Neg",0
"remorseless",-0.581657087987298,0,247,"Neg",0
"schiemann",-0.581726977116456,0,2,"Neg",1
"libel",-0.581856507912135,0,760,"Neg",0
"unsourced",-0.581870065332609,0,13,"Neg",0
"nasty",-0.582018561475724,0,1795,"Neg",0
"blatant",-0.582244841067115,0,817,"Neg",0
"robbery",-0.582327596971529,0,1264,"Neg",0
"maimings",-0.582430120016922,0,21,"Neg",0
"careerism",-0.582514568068285,0,6,"Neg",0
"merciless",-0.58254768288034,0,37,"Neg",0
"misjudgments",-0.582627677954074,0,153,"Neg",0
"malnutrition",-0.582645061419665,0,497,"Neg",0
"obstructionism",-0.582763168588166,0,32,"Neg",0
"guillain",-0.58282389215865,0,7,"Neg",1
"leaking",-0.582938049389878,0,864,"Neg",0
"dislocations",-0.583041792195319,0,8,"Neg",0
"apprehended",-0.583050487027395,0,330,"Neg",0
"cower",-0.583082986801236,0,21,"Neg",0
"incitements",-0.58309651096644,0,14,"Neg",0
"lese",-0.583243498213575,0,4,"Neg",1
"callous",-0.583251677016858,0,524,"Neg",0
"tcas",-0.583277133403084,0,6,"Neg",0
"recedes",-0.583381804827185,0,35,"Neg",0
"connivance",-0.583396002959492,0,145,"Neg",0
"technophobia",-0.583455406921258,0,2,"Neg",0
"creggan",-0.583635393409496,0,4,"Neg",0
"demyelinating",-0.583671289940318,0,4,"Neg",0
"hoaxers",-0.58377319353693,0,14,"Neg",0
"minimized",-0.584009481789443,0,3,"Neg",0
"lapsing",-0.584066155531864,0,32,"Neg",0
"enraged",-0.584193465893576,0,69,"Neg",0
"rumblings",-0.584219377733438,0,52,"Neg",0
"violent",-0.584316472024631,0,7633,"Neg",0
"abandonment",-0.584342216450568,0,751,"Neg",0
"dvt",-0.584530608598106,0,20,"Neg",1
"offence",-0.584537716010763,0,20749,"Neg",0
"suffocating",-0.584608426224561,0,79,"Neg",0
"simony",-0.584622337456523,0,2,"Neg",0
"misdiagnosis",-0.584671475823128,0,64,"Neg",0
"violence",-0.58474348919114,0,26375,"Neg",0
"veld",-0.584824479873489,0,1,"Neg",0
"explosions",-0.584825031890362,0,274,"Neg",0
"occupationally",-0.585023253593527,0,6,"Neg",1
"bestiality",-0.585032581293037,0,24,"Neg",0
"riling",-0.585065507735725,0,4,"Neg",0
"fibrillation",-0.585158031825951,0,31,"Neg",0
"insurrection",-0.585236389687231,0,48,"Neg",0
"overheat",-0.58525420147947,0,26,"Neg",0
"mobs",-0.585277989370776,0,43,"Neg",0
"accidently",-0.585317121098305,0,1,"Neg",0
"inattention",-0.585379030985785,0,37,"Neg",0
"endangering",-0.585462324821277,0,311,"Neg",0
"prosecutes",-0.585515041075836,0,63,"Neg",0
"rips",-0.58553600482311,0,28,"Neg",0
"apostasy",-0.585622851806809,0,47,"Neg",0
"dilapidation",-0.58573065534059,0,63,"Neg",0
"resorted",-0.585731652360469,0,334,"Neg",0
"rupturing",-0.586119003166656,0,8,"Neg",0
"remedying",-0.586386055669296,0,252,"Neg",0
"skinheads",-0.586444885456989,0,13,"Neg",0
"obstructions",-0.586464737597251,0,164,"Neg",0
"kleptomania",-0.586508868941503,0,2,"Neg",0
"smog",-0.586521429845955,0,90,"Neg",0
"homophobia",-0.586532487989166,0,188,"Neg",0
"eases",-0.58653815236722,0,63,"Neg",0
"bingeing",-0.586541671946151,0,16,"Neg",0
"breathlessness",-0.586560467951631,0,33,"Neg",0
"recessions",-0.586635458864617,0,1089,"Neg",0
"fanning",-0.586850615620495,0,102,"Neg",0
"deadliest",-0.586943992643255,0,20,"Neg",0
"stagflation",-0.587102658762824,0,59,"Neg",0
"manslaughter",-0.58711890717643,0,1403,"Neg",0
"bacilli",-0.587126218828793,0,2,"Neg",0
"rantings",-0.587176543508792,0,51,"Neg",0
"congestive",-0.587206834189208,0,2,"Neg",0
"recessionary",-0.587461896671125,0,97,"Neg",0
"chd",-0.587668122079332,0,46,"Neg",1
"spill",-0.587683559263046,0,410,"Neg",0
"sickness",-0.587684236266629,0,1282,"Neg",0
"mendacity",-0.587722517637635,0,40,"Neg",0
"illiquidity",-0.587769258614671,0,13,"Neg",0
"spewing",-0.587808838638302,0,28,"Neg",0
"bifida",-0.587980830749916,0,71,"Neg",0
"troublemakers",-0.587996221613654,0,203,"Neg",0
"tightened",-0.588082990811326,0,1041,"Neg",0
"trivialising",-0.588484397348513,0,55,"Neg",0
"stalker",-0.588641153512209,0,67,"Neg",0
"alleged",-0.588672978583485,0,4922,"Neg",0
"jacking",-0.588970761344783,0,36,"Neg",0
"coughs",-0.588971212191038,0,45,"Neg",0
"roughing",-0.589073207529576,0,9,"Neg",0
"mugging",-0.589160936500892,0,137,"Neg",0
"topples",-0.58927064333524,0,6,"Neg",0
"pneumoconiosis",-0.589311290851519,0,298,"Neg",0
"backsliders",-0.589390503622631,0,5,"Neg",0
"reinstituted",-0.58972197238158,0,15,"Neg",0
"whammy",-0.589723030634997,0,949,"Neg",0
"whitewashing",-0.589741507881788,0,8,"Neg",0
"ruinous",-0.589835032613863,0,142,"Neg",0
"fatigue",-0.589838851674255,0,438,"Neg",0
"grayrigg",-0.589855302084777,0,38,"Neg",0
"calamities",-0.589956575722179,0,35,"Neg",0
"desecrations",-0.589979038013087,0,6,"Neg",0
"nuisances",-0.59011276918123,0,88,"Neg",0
"provoke",-0.590325427606211,0,778,"Neg",0
"lyke",-0.590439377896785,0,2,"Neg",0
"watergate",-0.5905405593462,0,44,"Neg",0
"stereotyping",-0.590580702496571,0,89,"Neg",0
"lingering",-0.590622188234398,0,252,"Neg",0
"embroiled",-0.590680124980411,0,167,"Neg",0
"overvaluation",-0.590683925230979,0,84,"Neg",0
"victimised",-0.590948561215751,0,210,"Neg",0
"scapegoating",-0.590974569084893,0,79,"Neg",0
"cheating",-0.590999325515759,0,334,"Neg",0
"calamity",-0.591126696467393,0,219,"Neg",0
"trespassers",-0.591149378621599,0,166,"Neg",0
"idiopathic",-0.591160401412841,0,4,"Neg",0
"recoiled",-0.591262592432259,0,6,"Neg",0
"recede",-0.591323373033098,0,84,"Neg",0
"oversteer",-0.591796147875919,0,1,"Neg",0
"infanticide",-0.591833956710001,0,40,"Neg",0
"appalling",-0.591972072267956,0,11015,"Neg",0
"allegations",-0.591994618972653,0,8987,"Neg",0
"mob",-0.592073290579362,0,328,"Neg",0
"harrumphed",-0.592112396601981,0,3,"Neg",0
"apologised",-0.592301803926146,0,1284,"Neg",0
"infections",-0.592383083127225,0,1986,"Neg",0
"noxious",-0.592408404249335,0,133,"Neg",0
"congestions",-0.592462739634312,0,2,"Neg",0
"kneecapped",-0.592620641784219,0,8,"Neg",0
"gangrene",-0.592760944491933,0,40,"Neg",0
"mcl",-0.592762302267675,0,1,"Neg",1
"resisting",-0.592812745808417,0,908,"Neg",0
"antisemitic",-0.592827127259569,0,69,"Neg",0
"forfeitures",-0.593100373366001,0,9,"Neg",0
"unintentionally",-0.593310759670147,0,449,"Neg",0
"epileptic",-0.59332703399262,0,87,"Neg",0
"justifiable",-0.593333523763617,0,1181,"Neg",0
"overpayments",-0.593567792283675,0,753,"Neg",0
"failures",-0.593569892353341,0,5271,"Neg",0
"occasioned",-0.593646473908228,0,213,"Neg",0
"unsightly",-0.593657063008256,0,145,"Neg",0
"indiscriminate",-0.593691000441375,0,602,"Neg",0
"slaying",-0.593867840962424,0,12,"Neg",0
"dampness",-0.594024484406912,0,96,"Neg",0
"maltreated",-0.594052838275885,0,32,"Neg",0
"inconsistency",-0.594137699958762,0,1707,"Neg",0
"unwinnable",-0.594140454029368,0,49,"Neg",0
"tornadoes",-0.594538870951001,0,88,"Neg",0
"subsidence",-0.594584009571219,0,611,"Neg",0
"nightmares",-0.594638611856526,0,151,"Neg",0
"disarray",-0.594654459712749,0,487,"Neg",0
"vigilantism",-0.594709729867133,0,35,"Neg",0
